BodyLength,Wingspan,Weight,PlumageColorHead,PlumageColorBack,PlumageColorBelly,PlumageColorWings,PlumageColorTail,BeakLength,BeakWidth,BeakShape,BeakColor,LegLength,LegColor,FootType,EyeColor,DietType,FeedingBehavior,PreferredHabitat,GeographicalRange,MigratoryBehavior,BreedingSeason,NestType,ClutchSize,EggColor,IncubationPeriod,FledglingPeriod,SocialBehavior,FlightPattern,VocalizationType,SoundFrequency,TypicalActivityPeriod,Predators,Lifespan,SexualDimorphism,MoltFrequency,TarsusLength,WingShape,TailShape,ConservationStatus,TerritorialBehavior,MigrationDistance,ForagingHeight,WaterDependency,TemperaturePreference,ColorVision,NocturnalVision,HearingAcuity,OlfactoryAcuity,TouchSensitivity,PollinationRole,SeedDispersalRole,InterspecificInteraction,IntraspecificInteraction,LearningAbility,ToolUse,ParentalCareLevel,BathingBehavior,GroomingBehavior,FlightSpeed,SpeciesClass
9.065,9.531,3.707,7.672,9.92,8.658,4.715,9.798,6.639,2.971,3.981,9.493,1.367,2.4,3.919,0.059,3.585,6.672,2.25,2.916,7.572,1.394,8.001,6.052,1.068,8.636,7.12,6.623,1.818,7.059,8.185,8.227,3.15,1.346,1.414,4.484,5.702,0.748,6.704,9.08,2.443,7.182,6.216,4.63,8.009,Yes,No,6.199,5.429,7.07,4.542,0.847,3.719,0.894,7.688,4.842,4.924,2.521,2.203,4.116,1
7.791,7.228,9.502,1.206,6.668,0.355,2.221,9.44,2.391,0.674,0.435,6.2,0.29,0.343,5.396,6.134,6.942,0.958,5.583,4.198,9.262,1.9,5.856,5.651,1.829,9.99,9.826,8.328,1.035,4.565,7.262,3.364,6.85,3.529,3.252,9.842,3.951,0.861,9.093,7.32,7.9,2.746,5.983,0.993,4.898,No,Yes,2.917,6.41,9.328,3.993,5.161,9.506,0.177,9.205,2.347,5.037,5.813,1.893,1.395,2
5.3,3.047,6.413,6.495,2.784,6.51,6.021,0.342,0.96,3.846,9.65,7.021,2.982,5.785,2.21,5.975,2.015,2.807,3.173,0.363,5.923,6.707,3.835,8.082,8.556,3.712,9.575,6.596,6.432,2.609,9.283,7.819,7.108,1.977,5.135,3.951,4.434,3.575,1.095,5.098,1.667,1.389,4.321,8.263,9.14,No,Yes,4.655,0.247,4.898,3.405,6.386,7.135,5.839,7.044,3.706,7.556,7.554,9.577,3.182,3
7.295,4.821,9.417,7.087,3.268,0.543,9.28,1.468,0.312,0.25,9.585,2.347,7.509,5.047,2.667,2.532,5.841,5.11,8.287,2.767,0.186,6.459,4.119,7.265,8.127,3.321,8.811,7.194,8.575,8.129,1.914,3.913,6.569,0.108,1.129,5.264,2.559,6.962,8.474,4.857,2.344,2.132,3.367,5.478,1.577,No,Yes,2.127,0.591,0.795,4.867,4.98,1.843,0.557,6.838,3.904,5.075,8.202,6.875,5.521,0
2.153,9.828,2.893,3.942,8.893,4.596,7.87,0.097,1.961,2.497,6.184,3.704,2.541,1.568,9.361,0.952,5.187,4.735,6.112,5.594,9.727,2.671,0.776,9.461,9.737,2.255,0.423,3.375,1.76,3.586,5.597,9.799,9.426,6.12,5.299,4.159,6.981,8.421,7.729,6.745,5.706,3.685,7.59,2.635,0.322,Yes,Yes,4.221,0.598,8.247,7.126,7.484,5.328,1.701,8.47,1.426,7.511,7.117,8.812,3.911,4
5.743,9.76,9.742,4.353,7.927,0.457,0.284,6.972,7.717,4.118,3.663,1.191,8.609,0.178,7.81,0.041,9.89,7.131,7.426,7.887,1.514,7.302,8.066,1.093,8.37,1.043,9.013,1.165,5.359,7.369,8.971,2.115,0.739,4.33,6.3,1.85,5.513,0.964,2.526,1.255,6.46,8.114,3.517,5.445,8.058,Yes,No,2.909,2.694,4.429,3.897,1.904,8.362,9.908,4.776,0.857,8.419,8.847,3.643,5.144,0
8.545,0.556,9.437,1.334,6.965,2.35,5.23,8.953,9.88,1.294,1.289,6.088,5.562,6.71,5.274,0.903,7.506,7.078,2.914,6.251,4.867,4.065,4.804,9.609,1.236,9.778,3.069,7.683,8.469,7.905,4.085,7.1,0.255,0.97,9.503,1.337,8.189,6.873,1.643,5.81,2.691,7.929,2.166,4.839,1.123,Yes,Yes,7.208,5.245,5.43,2.184,5.005,4.344,7.797,9.141,7.806,4.823,5.099,6.009,8.889,5
1.815,9.677,3.369,0.085,1.044,1.696,4.3,6.254,4.804,3.217,1.245,7.623,2.677,2.524,5.978,0.894,5.833,3.559,5.008,6.316,7.98,6.56,4.897,3.459,5.081,0.993,7.942,1.978,2.357,4.107,1.267,1.545,7.839,5.832,2.629,5.886,6.872,7.219,4.977,6.885,2.538,8.849,0.284,5.487,1.044,No,No,0.457,5.463,1.194,2.077,6.985,2.257,5.684,7.231,4.059,7.492,6.178,4.22,2.052,3
7.142,4.471,8.726,9.094,3.849,2.655,2.295,4.567,8.867,5.733,4.445,5.582,8.744,5.926,3.901,5.845,3.678,4.539,5.34,9.538,5.251,1.813,2.175,2.222,0.951,3.942,0.565,2.204,3.888,7.133,7.658,8.109,2.747,1.812,4.761,5.389,0.851,4.282,5.734,4.642,0.626,2.25,3.772,6.118,2.178,Yes,No,1.739,2.965,8.721,2.226,9.875,8.08,0.42,5.619,3.407,4.768,8.083,3.563,3.794,1
4.757,3.549,6.788,1.959,4.137,7.059,5.942,4.476,5.128,9.449,8.598,3.104,5.46,8.051,2.123,1.804,5.999,5.877,8.475,2.919,3.832,0.691,7.677,9.361,7.064,8.737,2.556,5.298,8.037,7.549,6.886,8.688,2.993,3.998,6.062,2.392,3.953,5.12,1.385,0.721,3.456,1.8,7.804,1.613,3.793,No,No,6.981,7.845,7.176,3.595,9.95,0.146,4.723,4.047,0.148,7.557,9.854,4.452,4.331,5
1.044,2.448,4.761,6.722,1.232,6.457,5.016,0.953,7.696,7.867,9.272,2.958,6.86,0.502,7.929,2.438,9.354,7.913,0.098,3.369,1.978,8.055,8.1,9.976,6.983,0.162,8.883,5.555,7.459,7.11,7.912,7.467,0.554,5.748,4.024,4.977,3.932,4.795,5.827,3.28,3.793,4.562,5.613,7.071,6.31,No,Yes,9.393,9.951,5.11,5.728,0.643,0.069,6.399,0.854,0.274,4.551,1.548,5.392,0.229,4
1.982,4.76,4.583,4.994,6.763,4.069,3.58,0.491,9.066,2.851,6.875,1.489,7.68,7.025,6.07,0.908,9.181,2.03,0.588,0.446,6.583,2.028,5.188,1.94,2.307,9.874,0.69,9.708,2.912,3.879,0.999,9.36,1.148,9.578,7.238,3.219,2.277,6.675,0.992,9.891,5.179,6.05,3.568,0.886,4.156,No,No,0.231,0.621,9.308,3.269,7.652,7.954,2.669,0.61,9.446,4.494,7.505,5.852,3.808,5
6.095,7.333,9.764,2.094,0.508,1.253,8.087,6.549,2.78,6.062,8.701,7.556,0.158,8.016,6.602,9.119,7.319,4.73,2.927,4.581,6.168,2.408,7.982,7.229,2.195,7.064,3.459,3.707,0.477,3.27,5.494,3.842,5.386,2.311,4.896,5.414,5.722,9.811,6.169,8.184,1.839,2.779,6.604,3.229,9.177,Yes,Yes,8.845,0.806,3.52,7.895,4.552,4.576,7.447,1.177,3.7,5.501,3.045,7.781,3.445,4
9.459,4.291,0.043,0.062,5.916,9.694,0.05,0.268,0.675,4.233,6.797,5.966,7.396,2.566,1.83,7.204,8.151,9.547,7.385,8.368,3.486,3.281,2.748,6.445,6.245,5.448,6.711,4.49,7.118,2.702,6.943,0.757,1.957,0.316,4.731,5.01,3.319,8.735,4.213,5.122,0.322,5.079,3.503,0.453,8.709,No,Yes,4.387,7.811,0.515,0.694,5.032,5.294,7.945,3.601,3.548,4.899,2.8,6.705,1.026,0
4.887,5.797,9.118,5.187,0.453,7.946,2.044,3.587,7.668,8.561,5.029,0.033,1.981,7.379,8.005,9.178,2.423,2.032,9.799,1.231,7.581,6.503,9.033,6.799,0.647,3.715,8.539,4.895,6.421,7.713,6.721,1.293,2.287,5.359,8.001,2.252,0.761,9.493,1.441,9.673,7.586,0.085,6.003,1.801,0.548,Yes,No,7.444,5.059,9.92,9.335,4.493,9.04,1.868,0.706,4.762,8.021,9.569,9.563,6.629,4
5.824,0.179,9.366,7.683,1.741,4.854,0.728,9.374,0.682,0.93,6.689,0.183,3.965,2.433,5.039,1.017,3.297,0.323,6.445,1.593,4.929,9.191,3.576,5.91,3.187,4.837,6.138,3.537,2.365,5.902,9.983,4.617,3.631,7.612,4.486,7.929,6.134,8.754,3.717,0.821,9.78,8.877,5.453,2.251,3.9,Yes,No,6.142,3.479,8.146,8.948,6.674,5.342,0.462,0.094,4.678,8.607,7.598,0.888,6.352,5
0.041,6.5,6.901,9.966,0.609,0.922,1.698,2.558,8.338,7.991,9.664,0.62,3.528,2.667,0.526,4.568,4.196,6.807,5.337,4.185,3.088,3.078,6.501,5.661,9.149,0.874,4.785,6.48,8.778,3.657,8.945,3.437,9.13,0.957,8.894,7.045,9.861,7.461,2.089,4.452,6.142,5.701,6.86,6.519,9.491,No,Yes,5.506,0.956,8.642,8.555,5.868,3.845,7.939,5.558,5.134,9.871,7.025,9.913,2.466,5
0.134,8.046,0.965,4.208,9.887,6.029,0.567,2.85,5.242,1.371,3.716,8.297,3.639,2.731,9.605,2.842,3.829,8.539,7.066,8.913,3.291,6.979,1.455,0.81,3.692,0.416,3.411,5.335,5.025,8.925,1.054,9.972,5.538,2.172,6.923,6.576,1.662,0.293,7.153,9.604,0.36,3.04,5.699,6.312,7.516,No,Yes,5.359,8.278,2.463,8.683,8.413,5.981,0.738,0.591,4.369,5.843,1.454,5.883,5.269,0
4.72,1.565,7.721,5.725,0.794,3.753,2.214,9.901,0.035,0.696,8.927,6.972,0.11,4.882,2.138,8.954,4.228,1.985,0.118,2.241,6.881,6.552,6.206,9.929,8.409,5.194,0.964,3.463,1.504,4.19,4.166,4.83,3.102,2.486,0.132,2.057,5.783,2.644,9.813,8.399,5.775,4.59,8.737,6.771,0.69,Yes,No,4.814,9.735,0.748,2.65,1.955,6.056,9.461,3.877,2.535,1.438,8.581,2.79,2.473,4
8.206,1.037,0.417,8.137,2.511,3.842,8.02,1.156,5.062,9.307,6.669,9.975,1.838,5.42,2.6,3.481,9.394,2.242,0.931,1.037,2.314,1.679,4.022,6.867,7.672,8.948,7.373,7.851,1.641,6.305,2.376,5.941,5.16,5.235,0.44,4.591,3.747,1.687,3.443,9.701,0.939,6.484,8.524,9.392,7.3,Yes,Yes,0.389,4.36,8.077,0.219,0.971,6.514,4.931,4.61,5.016,8.092,7.95,8.278,5.568,5
9.126,9.403,3.909,0.701,0.869,0.232,7.778,5.305,8.984,7.12,7.498,9.259,1.623,5.886,7.385,3.811,0.884,2.321,5.329,7.069,1.501,9.905,1.647,5.666,6.031,1.567,4.079,7.416,2.877,7.768,9.253,2.665,1.764,5.965,8.818,1.656,6.468,8.804,1.787,7.245,3.486,0.386,1.606,6.671,4.83,Yes,No,6.865,1.091,1.016,7.333,7.931,3.132,4.651,9.778,1.002,2.165,3.176,2.959,2.118,3
9.777,8.19,9.947,3.398,5.95,1.245,9.869,7.367,2.376,0.306,5.884,9.087,1.218,2.868,4.205,1.531,7.435,2.218,0.868,1.483,5.578,5.001,0.93,6.217,4.183,5.284,3.288,5.595,2.001,7.725,0.605,5.271,7.283,5.325,2.1,3.968,8.582,7.269,5.679,2.612,6.723,5.209,7.479,0.277,8.024,No,Yes,6.426,4.238,5.638,0.489,2.628,5.14,6.942,6.551,3.582,5.857,1.589,6.139,3.536,5
7.813,3.869,8.151,7.834,3.581,4.664,9.908,1.878,1.144,6.505,9.549,1.086,9.641,3.296,7.11,2.711,4.451,2.862,6.773,6.298,7.347,2.356,5.338,2.259,2.201,7.473,9.802,8.131,8.883,4.964,5.248,3.899,8.785,4.983,8.375,3.498,1.506,3.718,9.693,6.337,3.867,0.537,7.338,8.027,4.135,No,No,9.333,8.019,1.127,1.987,6.903,3.686,5.03,9.674,0.363,5.041,0.455,5.046,6.212,3
2.713,6.574,1.205,3.344,3.036,4.984,2.286,4.395,6.327,7.586,2.214,4.462,5.537,5.552,7.335,5.017,6.797,8.468,9.202,0.215,2.12,8.778,6.912,6.515,9.55,2.477,8.36,8.433,5.475,8.828,0.743,3.458,7.204,1.613,2.443,9.303,4.207,4.979,8.739,0.134,7.735,8.345,5.531,7.758,6.07,No,No,0.773,5.541,8.042,5.139,9.813,1.827,7.175,8.049,3.09,7.604,8.078,7.251,9.29,0
7.835,0.517,9.252,7.082,9.601,6.016,4.916,0.352,5.232,4.442,4.402,9.877,1.056,3.401,2.354,6.355,2.833,5.636,1.049,8.76,4.59,5.785,4.05,4.388,1.338,3.135,9.879,1.014,9.859,1.794,2.85,2.164,3.481,6.27,1.412,9.905,1.646,6.147,2.662,9.327,4.769,8.374,3.767,0.598,1.485,No,Yes,1.195,2.409,8.055,4.446,4.235,5.256,6.73,7.533,2.212,8.718,0.901,5.478,8.78,0
5.888,4.82,4.895,0.854,8.661,8.94,2.509,4.69,5.347,9.794,1.888,4.306,6.849,8.299,7.458,9.713,4.018,9.492,0.039,3.425,4.994,7.229,9.09,1.397,3.103,3.216,3.638,4.781,0.08,4.592,7.423,4.169,2.797,1.337,8.246,5.072,0.728,4.403,9.059,6.652,3.597,6.02,6.799,9.959,7.752,No,Yes,6.479,7.28,2.469,8.09,4.774,3.991,8.103,8.467,3.433,7.352,5.594,8.737,9.913,0
8.957,2.691,3.777,1.08,0.385,6.461,2.779,2.948,3.317,4.814,0.197,1.233,3.06,0.522,4.553,3.934,5.815,9.419,9.384,9.504,6.884,3.248,0.579,5.56,1.571,4.117,7.027,6.558,8.981,2.761,8.52,0.83,9.759,4.935,1.239,5.192,8.142,6.806,7.024,0.879,6.816,0.612,6.996,5.491,6.166,No,Yes,0.793,0.852,8.757,2.104,6.029,2.553,2.73,1.942,9.914,1.585,4.358,6.198,5.696,1
7.473,5.268,8.801,9.325,8.922,4.614,2.214,4.899,7.486,6.308,0.694,4.83,7.019,1.481,3.222,4.946,3.789,0.883,8.686,6.901,6.297,4.298,8.371,2.637,5.462,9.917,2.142,4.571,7.412,1.377,6.22,0.765,1.949,7.734,5.585,9.035,8.158,1.89,5.44,1.527,8.638,2.848,0.467,7.808,7.999,No,No,9.366,5.645,3.884,8.561,8.265,0.523,0.55,0.741,1.85,8.128,3.318,7.891,8.863,5
0.09,7.967,3.414,4.713,1.156,6.188,8.914,2.187,5.049,0.571,3.586,5.053,8.741,1.578,6.103,8.533,6.228,0.979,6.925,2.038,1.415,8.944,7.358,7.944,0.695,8.179,0.802,1.39,1.457,1.849,3.612,0.798,4.859,0.432,9.745,6.749,8.086,0.658,1.395,4.82,7.203,3.249,0.304,8.013,6.411,Yes,Yes,4.745,4.258,1.968,6.489,8.613,9.136,8.805,9.645,7.206,8.103,5.922,2.134,4.844,3
6.196,4.33,0.931,6.073,4.77,5.651,0.279,7.009,6.524,2.713,9.686,1.933,9.256,4.215,2.777,1.567,8.667,2.912,2.546,7.706,3.31,0.943,9.291,9.543,3.172,5.556,7.907,2.145,4.669,1.823,8.86,7.693,1.299,2.06,7.421,6.33,2.899,0.493,8.193,2.429,7.042,8.275,6.24,9.532,4.871,No,No,4.885,3.975,5.336,7.107,2.921,9.625,1.846,2.915,9.51,1.316,1.24,7.937,2.258,4
7.129,9.695,6.038,3.855,0.781,8.848,4.486,7.049,9.152,9.357,4.499,7.406,2.881,5.772,2.043,7.34,8.648,7.812,6.973,5.021,2.768,0.1,2.406,7.687,0.572,6.988,2.493,8.874,2.106,2.654,2.354,1.019,5.327,0.684,6.239,5.858,3.066,3.963,5.441,7.626,6.556,9.287,9.07,3.143,7.895,No,Yes,3.406,9.14,7.69,2.565,5.092,2.867,9.24,8.946,7.571,3.455,2.246,7.99,4.982,1
2.083,5.101,6.328,4.845,1.832,7.682,2.014,3.929,8.595,9.256,1.168,1.601,8.407,7.994,0.764,1.007,9.287,1.615,3.833,4.544,2.455,5.74,5.056,9.787,9.928,8.713,9.59,1.892,9.184,7.97,3.75,5.248,3.988,3.415,6.727,1.17,0.856,6.112,9.521,0.425,1.35,2.007,7.611,3.64,9.047,No,No,5.123,0.236,1.025,7.17,5.607,6.15,0.692,2.774,4.955,9.506,2.673,4.609,3.305,5
2.513,2.757,3.394,3.861,8.363,8.141,8.212,4.055,0.234,2.254,3.026,5.778,1.829,5.386,9.509,0.886,8.718,6.484,8.402,3.169,4.059,1.499,9.743,1.504,3.506,7.594,1.742,2.252,4.716,0.217,7.605,8.722,6.273,2.377,2.021,7.409,4.524,2.436,6.413,7.154,9.783,6.105,5.699,9.972,7.832,No,Yes,8.653,7.016,8.262,0.141,9.943,0.619,5.232,6.277,4.925,4.195,0.295,8.064,7.271,5
1.905,9.132,3.699,5.38,7.096,8.137,5.783,6.897,4.861,0.171,7.69,6.778,2.851,8.039,7.915,7.77,9.605,0.638,5.579,0.176,2.142,5.047,2.125,1.978,2.79,7.55,3.84,4.562,2.18,2.565,4.785,0.025,2.449,1.351,8.974,5.561,1.259,3.447,2.722,0.69,8.748,9.347,3.203,6.333,6.32,No,Yes,9.683,6.099,0.068,6.374,1.243,5.334,4.891,2.168,6.614,2.685,7.963,1.227,3.202,2
6.913,4.651,7.159,8.499,1.417,6.405,5.851,5.142,5.557,8.261,7.856,0.884,9.334,6.248,9.539,2.508,7.982,7.845,8.137,9.08,6.197,8.513,3.22,9.017,4.981,4.258,7.326,3.127,2.43,7.447,3.75,6.722,1.486,0.081,2.598,7.662,5.66,0.14,0.125,0.13,0.282,4.506,9.454,4.088,4.037,Yes,No,7.095,0.105,8.613,0.446,0.687,1.214,3.266,9.392,2.351,4.472,7.616,5.913,2.531,4
6.621,9.684,3.618,0.025,6.428,9.297,9.065,1.104,5.366,7.621,2.296,5.1,6.915,7.666,9.365,2.097,5.229,2.15,9.066,0.078,0.44,2.873,6.594,0.377,8.953,5.245,2.116,0.203,2.26,3.112,9.085,2.563,8.374,5.0,1.095,1.861,6.697,2.927,0.271,4.241,7.285,7.677,3.252,1.294,4.762,Yes,No,8.507,5.642,9.563,9.858,2.156,4.588,9.01,5.621,5.998,9.795,0.856,8.712,2.271,3
3.058,5.359,0.181,8.092,8.37,0.922,4.323,4.97,4.358,6.145,5.183,2.2,6.927,0.47,9.487,9.855,1.403,1.824,8.162,6.635,5.368,1.803,1.186,4.102,4.471,7.404,7.795,5.554,8.54,5.858,7.417,2.545,7.847,6.925,8.301,5.891,8.347,0.952,6.216,2.467,6.019,2.36,3.433,4.022,8.839,Yes,No,4.894,3.457,4.552,1.499,9.473,4.194,6.743,4.275,1.513,1.711,7.333,3.578,2.268,4
8.699,4.605,1.724,1.418,6.828,1.883,0.521,7.149,1.867,1.548,4.695,3.786,3.993,5.997,4.96,9.041,5.47,9.843,4.077,0.924,7.616,1.983,0.845,9.358,3.091,9.142,3.55,1.274,3.06,7.844,9.198,5.881,3.62,5.145,7.613,9.021,5.086,7.191,8.995,8.1,5.276,5.915,0.653,0.093,3.962,Yes,No,6.628,9.767,1.444,2.98,8.32,8.037,0.23,0.179,3.632,5.052,1.045,1.5,3.586,5
4.913,0.845,7.645,6.234,7.041,0.705,1.29,1.613,5.042,3.043,7.912,5.165,0.458,3.95,2.554,9.512,9.239,0.085,8.816,1.306,3.251,8.447,1.938,5.192,1.882,8.6,8.64,8.391,6.259,7.073,1.553,8.014,2.172,5.829,3.22,6.868,4.783,4.768,3.476,1.438,5.468,5.009,8.009,5.713,6.519,Yes,Yes,2.267,9.923,1.312,5.345,1.332,9.904,6.67,4.31,4.678,4.76,4.244,0.821,4.556,4
0.326,3.404,1.217,3.581,7.584,5.935,4.433,7.6,3.164,9.866,0.517,1.875,2.806,8.285,3.154,8.124,7.074,1.475,5.789,6.42,8.159,3.942,9.932,4.725,5.072,3.083,9.33,5.489,8.63,3.627,5.936,0.448,2.598,8.393,8.99,4.386,5.779,1.007,4.324,1.543,7.308,3.893,9.204,0.067,9.601,No,Yes,8.356,7.264,0.912,8.198,5.733,5.11,2.722,7.194,9.35,0.572,0.273,6.113,0.439,0
6.023,7.861,6.555,4.918,2.06,5.879,5.205,4.87,9.878,4.813,7.852,9.537,2.026,4.935,7.43,3.375,8.902,4.666,9.187,4.903,4.241,1.656,2.324,8.88,7.564,9.303,7.613,6.631,2.506,8.508,1.928,8.078,2.799,5.547,8.384,7.934,3.228,9.71,5.506,8.758,6.647,9.948,1.317,9.318,0.752,Yes,Yes,7.5,3.589,1.361,1.75,7.099,1.399,8.483,7.742,7.871,5.857,3.847,4.062,4.096,0
8.851,2.222,3.247,4.886,6.904,3.521,5.866,1.742,5.821,4.738,1.895,2.758,9.197,3.567,0.707,0.976,2.158,1.609,7.531,3.058,0.185,7.134,0.974,5.216,0.106,5.955,5.679,9.73,2.875,5.867,8.087,7.035,0.394,4.027,3.699,3.499,3.131,5.403,0.1,1.818,8.21,1.774,3.099,0.549,9.016,No,Yes,0.644,2.677,6.146,4.199,8.734,8.057,1.577,0.736,0.596,0.801,5.225,6.774,7.746,5
0.254,8.238,4.227,7.681,9.964,6.331,3.01,9.35,3.776,4.964,7.636,5.617,5.047,1.737,9.417,7.047,0.195,4.489,4.642,2.031,8.355,8.4,3.213,7.163,6.436,1.012,0.474,1.214,3.286,6.34,6.839,3.512,8.779,0.519,8.225,2.642,3.034,6.496,2.648,7.318,0.703,1.017,0.743,8.183,3.101,Yes,No,9.775,1.021,7.508,6.074,0.263,7.5,2.83,1.993,2.476,8.702,3.364,2.998,8.207,4
9.269,8.721,9.832,5.689,7.911,3.064,0.22,9.064,3.024,0.586,6.057,4.413,1.248,5.085,3.446,9.893,4.378,7.99,2.234,7.512,2.803,3.697,6.064,4.449,9.434,2.447,9.413,3.341,8.168,6.133,4.065,8.111,5.609,1.534,9.852,6.475,4.08,8.207,3.765,0.392,9.331,2.899,2.684,9.488,7.617,Yes,No,9.525,7.419,5.253,9.915,3.847,2.154,6.822,3.942,7.34,2.705,4.758,9.016,5.724,2
2.414,4.934,7.419,4.088,1.745,2.984,5.518,3.106,7.102,9.492,4.937,9.3,9.051,0.953,3.643,8.36,2.415,9.019,8.575,4.753,8.755,8.64,4.491,8.727,8.432,9.303,9.211,3.813,4.097,1.388,0.776,0.603,7.08,3.513,2.806,6.706,1.077,9.234,0.997,6.642,6.929,5.832,6.383,4.445,0.407,No,No,8.935,1.693,4.132,5.79,2.034,7.189,7.592,7.864,7.309,4.306,6.34,4.522,6.671,0
4.289,4.714,8.894,7.021,4.05,0.262,5.663,5.904,7.757,4.464,7.676,8.777,5.624,8.252,5.309,6.552,9.359,0.015,3.622,2.544,8.843,4.066,5.637,0.015,3.568,9.194,3.408,5.865,6.574,2.397,1.986,1.087,1.338,0.649,7.061,2.112,3.102,4.889,7.297,8.915,6.375,6.375,4.258,5.785,7.214,No,No,9.8,3.715,0.125,1.946,5.228,6.851,9.202,3.542,5.742,7.538,5.043,5.088,3.603,3
7.325,1.408,1.988,6.922,4.642,6.883,3.212,5.845,6.351,5.563,8.444,0.436,5.718,3.838,3.207,3.312,8.79,8.376,0.427,3.542,6.005,3.718,0.836,2.41,6.119,1.314,3.898,7.556,3.517,4.053,9.292,1.625,8.703,2.298,2.701,2.9,0.135,6.651,8.34,5.953,8.042,9.165,1.344,0.039,7.572,No,No,1.07,2.228,4.926,8.072,4.073,7.127,6.032,0.45,3.968,3.915,6.038,4.065,8.309,1
8.025,5.598,2.08,9.0,1.963,3.761,0.228,8.548,7.094,4.069,1.558,7.535,4.37,1.105,8.428,4.097,4.863,2.658,5.971,1.066,6.322,8.294,6.413,6.366,1.435,8.791,6.744,4.582,7.907,2.368,5.381,6.856,6.462,5.305,8.064,5.46,5.283,2.928,1.904,4.796,0.268,5.924,8.527,1.344,0.715,No,Yes,2.034,1.503,0.305,2.102,0.692,2.227,7.14,9.484,4.539,1.42,4.297,0.427,0.23,4
2.307,7.45,2.397,3.999,3.29,4.987,9.21,5.807,4.574,4.934,5.34,5.656,3.486,7.55,9.996,0.913,6.808,2.81,8.935,0.421,1.016,7.871,3.296,9.082,2.805,4.01,7.825,8.434,6.566,9.634,0.46,2.128,2.147,1.458,7.832,2.557,6.504,4.411,8.128,7.681,4.177,6.481,4.603,5.816,4.219,Yes,Yes,4.042,2.997,9.557,8.142,5.415,0.818,0.211,1.233,8.466,3.646,7.31,8.279,6.864,1
2.071,6.854,7.866,2.066,3.997,2.704,3.085,2.246,3.879,3.492,3.6,9.543,6.768,3.236,4.838,8.48,8.662,3.6,0.942,5.796,6.512,9.729,5.405,4.445,7.248,9.786,5.822,5.435,5.545,9.108,1.262,4.861,3.78,5.728,0.379,3.087,8.041,5.331,2.85,8.887,1.87,1.957,6.033,0.073,6.001,No,Yes,1.706,0.006,7.015,0.245,3.261,8.951,2.155,5.192,2.992,0.549,4.037,9.853,1.184,3
4.383,5.003,7.653,8.89,6.903,8.848,8.853,3.235,5.94,8.62,5.887,8.084,8.882,2.967,2.173,8.891,9.583,3.471,0.965,0.693,8.59,3.982,9.379,1.683,5.168,9.038,1.11,1.632,8.464,4.392,0.238,5.037,0.695,6.053,7.88,7.88,3.678,3.445,5.244,1.468,6.005,3.947,5.727,2.607,5.266,Yes,No,3.983,6.225,1.773,1.539,2.466,2.703,2.339,5.684,1.362,1.127,7.593,5.263,1.222,2
1.606,2.892,0.864,0.081,7.525,5.753,0.52,4.835,0.112,7.997,2.923,6.097,6.7,3.091,4.638,6.571,2.007,1.43,2.118,3.66,0.678,4.004,6.703,4.71,9.431,3.474,0.513,6.564,2.873,5.058,1.864,0.695,5.637,0.189,5.347,7.538,7.081,0.015,6.822,8.477,6.795,4.349,9.908,0.432,2.929,Yes,No,6.401,8.21,6.128,7.791,9.616,1.407,6.796,8.813,1.574,7.496,9.199,0.272,3.542,4
4.257,3.914,4.453,8.656,1.626,8.952,1.711,6.857,1.706,4.153,4.909,9.426,2.767,1.781,6.52,6.599,2.857,6.068,2.231,6.786,4.352,6.443,7.023,0.444,0.037,8.007,9.706,3.279,5.418,8.374,7.746,7.412,9.339,7.708,1.032,9.21,1.61,9.291,0.704,9.54,4.664,4.871,9.706,6.949,6.794,No,Yes,6.572,5.306,5.396,8.689,0.415,5.691,7.57,4.839,1.763,2.357,1.264,5.515,7.737,4
5.263,6.599,3.29,3.335,1.674,0.389,3.493,0.827,4.691,2.729,0.305,8.773,5.833,5.652,3.467,8.391,9.728,6.869,5.771,9.191,9.415,3.671,4.925,3.052,3.089,8.571,1.868,2.649,3.25,9.841,5.582,6.915,8.138,2.612,6.341,5.262,2.498,2.338,2.798,5.612,9.474,5.137,6.094,5.222,5.714,Yes,No,8.115,1.278,7.086,0.792,6.188,5.08,7.605,4.12,7.296,4.982,5.124,1.782,4.104,3
4.941,8.812,9.583,1.96,8.711,5.089,3.033,1.877,5.413,7.091,8.628,3.208,0.138,7.154,0.011,3.485,8.489,6.925,9.722,9.304,0.077,0.934,0.227,8.685,4.608,8.532,5.631,7.056,0.694,4.843,4.191,3.313,0.663,7.088,6.28,5.075,1.417,2.959,7.956,5.345,1.728,2.483,4.948,8.62,1.767,Yes,No,6.949,5.276,7.149,5.733,9.821,8.443,3.253,9.458,2.35,9.475,1.433,3.342,0.188,5
7.283,8.048,7.191,3.486,7.728,7.825,7.302,7.25,1.177,7.982,5.168,2.733,8.427,0.717,1.807,6.103,1.79,1.616,5.168,5.56,0.865,8.918,9.041,1.464,2.537,0.161,2.58,0.935,3.618,2.674,3.568,4.702,3.538,2.17,4.11,7.931,2.179,0.164,3.014,7.531,8.419,9.163,7.605,4.775,7.754,No,No,9.322,7.746,1.74,2.089,1.86,5.193,7.151,7.624,7.985,4.896,8.731,2.738,2.906,4
